contig_name	size_bp	bin	qseqid	staxids	bitscore	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	coverage	priority
contig_14378	8199	SexualChromosomes_df	contig_14378	0	11278.0	JAOTOJ010000009.1	95.507	7100	247	26	1	7055	1230577	1223505	0.0	0.8603488230271984	2
contig_8940	7347	SexualChromosomes_df	contig_8940	0	10170.0	JAOTOJ010000009.1	96.554	6181	144	35	1195	7347	50979630	50985769	0.0	0.8373485776507418	2
contig_17878	22352	SexualChromosomes_df	contig_17878	0	10137.0	JAOTOJ010000009.1	81.363	12679	2161	153	4729	17287	4256762	4269358	0.0	0.5618289191123836	2
contig_4864	10371	SexualChromosomes_df	contig_4864	0	9084.0	JAOTOJ010000009.1	93.672	6163	243	76	603	6658	22785465	22791587	0.0	0.5838395525985922	2
contig_16174	8722	SexualChromosomes_df	contig_16174	0	9055.0	JAOTOJ010000009.1	97.277	5361	107	18	1656	7007	46993687	46988357	0.0	0.6135060765879385	2
contig_10516	6607	SexualChromosomes_df	contig_10516	0	8634.0	CM077935.1	98.241	4946	67	9	47	4976	35517440	35522381	0.0	0.7460269411230513	2
contig_10611	9077	SexualChromosomes_df	contig_10611	0	8440.0	JAOTOJ010000009.1	96.898	5062	115	15	33	5078	33055536	33050501	0.0	0.5558003745730968	2
contig_13859	7259	SexualChromosomes_df	contig_13859	0	8213.0	JAOTOJ010000009.1	97.424	4853	63	17	2403	7234	13654181	13658992	0.0	0.6655186664829866	2
contig_15065	9905	SexualChromosomes_df	contig_15065	0	7701.0	JAOTOJ010000009.1	80.798	9947	1816	85	1	9904	4290926	4281031	0.0	0.9997980817768803	2
contig_10538	8582	SexualChromosomes_df	contig_10538	0	7559.0	JAOTOJ010000009.1	88.624	6303	600	55	2335	8582	20201025	20207265	0.0	0.7279189000233046	2
contig_5233	7294	Mitochondrion_df	contig_5233	0	7478.0	NC_029165.1	85.214	7311	1043	36	1	7294	12076	4787	0.0	0.9998629010145325	0
contig_2862	10184	SexualChromosomes_df	contig_2862	0	7361.0	CM077935.1	79.808	10217	1979	76	9	10181	4289520	4279344	0.0	0.9988216810683425	2
contig_10265	9381	SexualChromosomes_df	contig_10265	0	7319.0	JAOTOJ010000009.1	80.893	9473	1650	125	6	9381	4094999	4104408	0.0	0.9993604093380236	2
contig_6138	10834	SexualChromosomes_df	contig_6138	0	7258.0	CM077935.1	80.174	9881	1812	118	3	9802	4289163	4279349	0.0	0.904467417389699	2
contig_18328	38265	SexualChromosomes_df	contig_18328	0	7241.0	JAOTOJ010000009.1	71.582	33887	7479	1564	5665	38265	64920525	64887504	0.0	0.851953482294525	2
contig_17796	10334	SexualChromosomes_df	contig_17796	0	7186.0	JAOTOJ010000009.1	79.393	10312	2034	81	7	10259	4064419	4074698	0.0	0.9920650280627056	2
contig_7018	7293	SexualChromosomes_df	contig_7018	0	6758.0	OZ077565.1	91.65	4946	317	47	2376	7293	35892487	35887610	0.0	0.6742081447963801	2
contig_9481	16482	SexualChromosomes_df	contig_9481	0	6593.0	JAOTOJ010000009.1	74.855	16544	3172	782	1	16126	30466146	30482119	0.0	0.9783400072806698	2
contig_8919	5141	SexualChromosomes_df	contig_8919	0	6484.0	JAOTOJ010000009.1	95.616	4060	149	14	1	4052	3049620	3053658	0.0	0.7879789924139272	2
contig_9371	7220	SexualChromosomes_df	contig_9371	0	6294.0	CM077935.1	95.903	3905	127	11	1237	5111	20084967	20088868	0.0	0.5365650969529085	2
contig_12103	6174	SexualChromosomes_df	contig_12103	0	5958.0	JAOTOJ010000009.1	95.585	3760	94	27	1542	5283	52695981	52699686	0.0	0.6059280855199223	2
contig_7017	5775	SexualChromosomes_df	contig_7017	0	5891.0	NC_138210.1	91.768	4288	275	21	349	4611	35892531	35888297	0.0	0.738008658008658	2
contig_4169	3759	SexualChromosomes_df	contig_4169	0	5862.0	CM077935.1	96.142	3603	116	10	178	3758	14153296	14149695	0.0	0.9523809523809523	2
contig_14345	4335	SexualChromosomes_df	contig_14345	0	5862.0	CM077935.1	97.445	3444	77	4	901	4335	32603566	32607007	0.0	0.792156862745098	2
contig_8341	6521	SexualChromosomes_df	contig_8341	0	5790.0	JAOTOJ010000009.1	82.946	6538	999	90	14	6517	4280143	4286598	0.0	0.9972396871645454	2
contig_6943	6521	SexualChromosomes_df	contig_6943	0	5753.0	CM077935.1	95.511	3631	110	22	1	3610	46399773	46403371	0.0	0.5534427235086643	2
contig_11680	4320	SexualChromosomes_df	contig_11680	0	5589.0	OX365972.1	92.19	4046	173	53	382	4320	20785575	20789584	0.0	0.9115740740740741	2
contig_18016	30023	SexualChromosomes_df	contig_18016	0	5535.0	CM077935.1	72.416	22785	4420	1483	7900	29734	34378651	34400520	0.0	0.7272424474569497	2
contig_7477	6311	SexualChromosomes_df	contig_7477	0	5520.0	CM077935.1	95.268	3487	159	4	658	4142	39192773	39196255	0.0	0.552051972745999	2
contig_3656	4993	SexualChromosomes_df	contig_3656	0	5509.0	CM077935.1	93.538	3714	219	6	350	4042	10916298	10912585	0.0	0.7394352092930102	2
contig_11931	3347	SexualChromosomes_df	contig_11931	0	5430.0	CM077935.1	96.289	3341	67	14	1	3316	40902560	40905868	0.0	0.99043919928294	2
contig_9492	4867	SexualChromosomes_df	contig_9492	0	5293.0	CM077935.1	94.606	3448	139	29	1	3419	9892341	9895770	0.0	0.7022806657078282	2
contig_8768	4259	Mitochondrion_df	contig_8768	0	5223.0	NC_039649.1	88.952	4236	461	3	1	4235	11964	16193	0.0	0.9941300774829772	0
contig_12782	13714	SexualChromosomes_df	contig_12782	0	5217.0	JAOTOJ010000009.1	74.389	14209	2705	709	61	13710	30465146	30478979	0.0	0.9952603179232901	2
contig_9485	12553	SexualChromosomes_df	contig_9485	0	5212.0	JAOTOJ010000009.1	75.075	12670	2410	593	55	12476	30656467	30644298	0.0	0.9894845853580817	2
contig_8767	4203	Mitochondrion_df	contig_8767	0	5145.0	NC_039648.1	92.416	3626	246	26	593	4203	6	3617	0.0	0.8589103021651201	0
contig_8710	10616	SexualChromosomes_df	contig_8710	0	5088.0	JAOTOJ010000009.1	77.907	8360	1719	107	62	8338	4173051	4181365	0.0	0.779577995478523	2
contig_5887	4375	SexualChromosomes_df	contig_5887	0	5035.0	CM077935.1	97.069	3002	65	14	1323	4307	3539857	3536862	0.0	0.6820571428571428	2
contig_8303	5333	SexualChromosomes_df	contig_8303	0	4963.0	CM077935.1	97.658	2904	43	8	1062	3962	30211484	30208603	0.0	0.5437839864991562	2
contig_8498	4020	SexualChromosomes_df	contig_8498	0	4758.0	CM077935.1	95.753	2967	101	10	93	3045	55773408	55770453	0.0	0.7343283582089553	2
contig_17945	8068	SexualChromosomes_df	contig_17945	0	4747.0	JAOTOJ010000009.1	77.498	8106	1696	103	2	8031	4334725	4342778	0.0	0.9951660882498761	2
contig_9477	10450	SexualChromosomes_df	contig_9477	0	4647.0	CM077935.1	76.147	9936	1750	464	727	10405	30623882	30614310	0.0	0.9261244019138756	2
contig_7252	5852	SexualChromosomes_df	contig_7252	0	4529.0	CM077935.1	80.698	5870	1095	31	1	5852	3989189	3983340	0.0	0.9998291182501708	2
contig_11938	5234	SexualChromosomes_df	contig_11938	0	4499.0	CM077935.1	93.282	3126	91	37	1	3047	8345323	8348408	0.0	0.5819640810087887	2
contig_7431	7575	SexualChromosomes_df	contig_7431	0	4486.0	JAOTOJ010000009.1	77.542	7641	1589	108	1	7570	4334891	4342475	0.0	0.9992079207920792	2
contig_6386	3701	SexualChromosomes_df	contig_6386	0	4481.0	JAOTOJ010000009.1	97.249	2654	55	13	1059	3701	14952381	14949735	0.0	0.7138611186165901	2
contig_11813	5480	SexualChromosomes_df	contig_11813	0	4329.0	NC_138210.1	89.535	3459	305	34	212	3628	25362839	25359396	0.0	0.6233576642335766	2
contig_18531	9555	SexualChromosomes_df	contig_18531	0	4220.0	JAOTOJ010000009.1	75.43	9764	1835	417	33	9547	30452683	30443235	0.0	0.99570905285191	2
contig_8666	5163	SexualChromosomes_df	contig_8666	0	4211.0	JAOTOJ010000009.1	81.921	5321	652	209	1	5153	41889300	41894478	0.0	0.9978694557427852	2
contig_8426	4881	SexualChromosomes_df	contig_8426	0	4145.0	JAOTOJ010000009.1	95.778	2582	87	13	2019	4584	26134442	26131867	0.0	0.5255070682237246	2
contig_4124	3218	SexualChromosomes_df	contig_4124	0	4137.0	OX365972.1	94.105	2731	146	8	1	2722	12527484	12530208	0.0	0.8455562461155998	2
contig_3657	4000	SexualChromosomes_df	contig_3657	0	4082.0	JAOTOJ010000009.1	96.154	2522	56	25	1	2487	45803236	45800721	0.0	0.6215	2
contig_6099	4890	SexualChromosomes_df	contig_6099	0	4058.0	CM077935.1	96.125	2503	68	11	1182	3671	48961093	48958607	0.0	0.5089979550102249	2
contig_11407	5248	SexualChromosomes_df	contig_11407	0	4056.0	JAOTOJ010000009.1	94.573	2635	123	13	1187	3812	46286929	46289552	0.0	0.5001905487804879	2
contig_17326	4427	SexualChromosomes_df	contig_17326	0	4047.0	JAOTOJ010000009.1	93.082	2790	154	21	1230	3991	19573344	19576122	0.0	0.6236729161960696	2
contig_8047	4547	SexualChromosomes_df	contig_8047	0	4024.0	JAOTOJ010000009.1	93.199	2779	123	32	1477	4215	42816875	42814123	0.0	0.6021552672091489	2
contig_10929	5258	SexualChromosomes_df	contig_10929	0	4006.0	OZ187408.1	91.992	2872	204	14	828	3678	56322061	56324927	0.0	0.5420311905667554	2
contig_11122	6223	SexualChromosomes_df	contig_11122	0	3980.0	CM077935.1	79.075	6375	898	299	5	6190	42127854	42133981	0.0	0.993893620440302	2
contig_6483	4433	SexualChromosomes_df	contig_6483	0	3927.0	OZ077565.1	93.764	2630	140	11	1790	4396	41266459	41263831	0.0	0.5878637491540717	2
contig_3515	3542	SexualChromosomes_df	contig_3515	0	3875.0	OZ187408.1	92.42	2731	184	12	406	3118	56322202	56324927	0.0	0.7656691134952005	2
contig_13313	3005	SexualChromosomes_df	contig_13313	0	3832.0	CM077935.1	95.905	2369	92	5	1	2366	3461157	3463523	0.0	0.7870216306156406	2
contig_15953	4801	SexualChromosomes_df	contig_15953	0	3819.0	OZ211061.1	92.271	2704	192	6	1298	3985	11710164	11712866	0.0	0.5596750676942304	2
contig_3729	3350	SexualChromosomes_df	contig_3729	0	3770.0	CM077935.1	92.613	2667	127	32	89	2734	19002240	18999623	0.0	0.7895522388059701	2
contig_280	3028	SexualChromosomes_df	contig_280	0	3696.0	JAOTOJ010000009.1	95.458	2334	76	17	690	3007	10021349	10023668	0.0	0.7651915455746368	2
contig_16714	22733	SexualChromosomes_df	contig_16714	0	3683.0	JAOTOJ010000009.1	73.071	12065	2601	486	4505	16294	54664535	54652844	0.0	0.518585316500242	2
contig_1872	4325	SexualChromosomes_df	contig_1872	0	3596.0	JAOTOJ010000009.1	95.509	2271	67	19	2060	4325	64748701	64750941	0.0	0.5236994219653179	2
contig_4846	3593	SexualChromosomes_df	contig_4846	0	3568.0	JADPQB010000410.1	91.051	2682	180	28	727	3380	12011	14660	0.0	0.7383801836905093	2
contig_11733	8050	SexualChromosomes_df	contig_11733	0	3555.0	JAOTOJ010000009.1	75.442	8258	1530	396	1	7990	30615528	30623555	0.0	0.9924223602484472	2
contig_4535	4398	SexualChromosomes_df	contig_4535	0	3524.0	JAOTOJ010000009.1	89.368	2831	261	20	1064	3868	51101259	51098443	0.0	0.63756252842201	2
contig_6146	4441	SexualChromosomes_df	contig_6146	0	3502.0	OZ077565.1	93.666	2368	107	25	2105	4441	55017803	55020158	0.0	0.5260076559333483	2
contig_12749	4130	SexualChromosomes_df	contig_12749	0	3487.0	OX365972.1	86.801	3167	369	35	981	4130	44032160	44029026	0.0	0.7624697336561743	2
contig_5248	4811	SexualChromosomes_df	contig_5248	0	3459.0	CM077935.1	79.776	4826	927	43	9	4811	4178254	4173455	0.0	0.9981292870505093	2
contig_13091	3014	SexualChromosomes_df	contig_13091	0	3448.0	JAOTOJ010000009.1	89.17	2770	295	5	1	2766	2867942	2865174	0.0	0.9173855341738554	2
contig_4362	4680	SexualChromosomes_df	contig_4362	0	3415.0	CM077935.1	90.621	2591	218	15	998	3567	63870208	63867622	0.0	0.548931623931624	2
contig_5541	4469	SexualChromosomes_df	contig_5541	0	3360.0	JAOTOJ010000009.1	93.898	2245	108	15	2198	4433	22771401	22769177	0.0	0.5001118818527635	2
contig_13342	4443	SexualChromosomes_df	contig_13342	0	3326.0	OZ211061.1	90.84	2511	190	21	148	2637	11710329	11712820	0.0	0.5602070672968715	2
contig_16715	12900	SexualChromosomes_df	contig_16715	0	3317.0	JAOTOJ010000009.1	72.324	13268	2761	625	33	12786	5162640	5175510	0.0	0.9886046511627907	2
contig_15458	4209	SexualChromosomes_df	contig_15458	0	3278.0	JAOTOJ010000009.1	91.004	2490	138	26	1144	3570	49736963	49739429	0.0	0.576383939177952	2
contig_8627	3793	SexualChromosomes_df	contig_8627	0	3241.0	CM077935.1	95.317	2050	83	10	400	2441	21034609	21032565	0.0	0.538096493540733	2
contig_12708	3197	SexualChromosomes_df	contig_12708	0	3223.0	JAOTOJ010000009.1	89.667	2613	154	30	490	3020	26462835	26465413	0.0	0.7913669064748201	2
contig_14934	4249	SexualChromosomes_df	contig_14934	0	3206.0	NC_138210.1	93.225	2214	94	21	547	2716	51963001	51960800	0.0	0.5104730524829372	2
contig_10187	3613	SexualChromosomes_df	contig_10187	0	3197.0	OZ187408.1	89.933	2533	181	35	773	3239	51319804	51322328	0.0	0.6825352892333241	2
contig_17610	8822	SexualChromosomes_df	contig_17610	0	3181.0	CM077935.1	74.128	9006	1742	453	1	8673	30634776	30643526	0.0	0.9829970528224893	2
contig_17567	7194	SexualChromosomes_df	contig_17567	0	3173.0	JAOTOJ010000009.1	81.996	3988	487	161	2	3854	42130798	42134689	0.0	0.5354462051709759	2
contig_1277	3817	SexualChromosomes_df	contig_1277	0	3140.0	CM077935.1	81.629	3854	648	44	4	3816	4288373	4284539	0.0	0.9986900707361802	2
contig_4149	4397	SexualChromosomes_df	contig_4149	0	3105.0	JAOTOJ010000009.1	79.533	4412	859	41	6	4394	4173836	4178226	0.0	0.9979531498749147	2
contig_7002	8328	SexualChromosomes_df	contig_7002	0	3090.0	JAOTOJ010000009.1	73.67	8405	2028	140	22	8293	3764143	3755791	0.0	0.9931556195965417	2
contig_15066	3934	SexualChromosomes_df	contig_15066	0	3085.0	JAOTOJ010000009.1	81.005	3959	686	44	6	3921	4177484	4173549	0.0	0.9951703101169294	2
contig_663	4552	SexualChromosomes_df	contig_663	0	3073.0	NC_138210.1	88.55	2559	262	11	143	2681	18352758	18355305	0.0	0.5575571177504394	2
contig_9755	4308	SexualChromosomes_df	contig_9755	0	3059.0	JAOTOJ010000009.1	80.486	4325	571	181	1	4192	41895568	41891384	0.0	0.9728412256267409	2
contig_13653	4081	SexualChromosomes_df	contig_13653	0	3044.0	CM077935.1	92.397	2157	131	13	1931	4056	56615391	56613237	0.0	0.5207057093849546	2
contig_10205	7375	SexualChromosomes_df	contig_10205	0	3027.0	CM077935.1	75.266	7419	1286	401	2	7335	30451695	30444741	0.0	0.9943050847457627	2
contig_15067	3768	SexualChromosomes_df	contig_15067	0	3027.0	CM077935.1	81.337	3815	633	59	2	3765	3989209	3985423	0.0	0.9986730360934183	2
contig_18041	3127	SexualChromosomes_df	contig_18041	0	2994.0	CM077935.1	94.168	1972	104	7	808	2772	46286905	46288872	0.0	0.6280780300607611	2
contig_8065	3444	SexualChromosomes_df	contig_8065	0	2970.0	JAOTOJ010000009.1	89.794	2381	155	37	353	2674	184932	187283	0.0	0.6739256678281068	2
contig_10260	4122	SexualChromosomes_df	contig_10260	0	2876.0	CM077935.1	79.543	4204	727	102	1	4122	4108631	4104479	0.0	0.999757399320718	2
contig_17577	3459	SexualChromosomes_df	contig_17577	0	2793.0	JAOTOJ010000009.1	93.78	1865	107	4	5	1866	1137797	1139655	0.0	0.5380167678519804	2
contig_11268	8279	SexualChromosomes_df	contig_11268	0	2793.0	JAOTOJ010000009.1	76.185	5803	1092	225	2213	7923	30286838	30281234	0.0	0.6896968232878367	2
contig_1611	4223	SexualChromosomes_df	contig_1611	0	2791.0	JAOTOJ010000009.1	79.171	4220	735	74	1	4192	3982672	3986775	0.0	0.9924224484963297	2
contig_13643	4406	SexualChromosomes_df	contig_13643	0	2778.0	OX365972.1	88.85	2278	230	16	2013	4268	15600943	15603218	0.0	0.511802088061734	2
contig_5176	3900	SexualChromosomes_df	contig_5176	0	2752.0	CM077935.1	79.637	3963	703	70	6	3900	3718922	3714996	0.0	0.9984615384615385	2
contig_12547	4609	SexualChromosomes_df	contig_12547	0	2750.0	OZ077565.1	78.793	4409	706	181	36	4357	62711337	62707071	0.0	0.9375135604252549	2
contig_8127	4376	SexualChromosomes_df	contig_8127	0	2736.0	CM101943.1	83.195	3142	375	94	373	3421	22853324	22856405	0.0	0.696526508226691	2
contig_8096	3134	SexualChromosomes_df	contig_8096	0	2721.0	OZ211061.1	91.158	2047	120	21	1089	3122	7366322	7368320	0.0	0.6486917677089981	2
contig_13329	3370	SexualChromosomes_df	contig_13329	0	2700.0	JAOTOJ010000009.1	94.635	1752	78	7	2	1740	4694934	4696682	0.0	0.5157270029673591	2
contig_3854	3483	SexualChromosomes_df	contig_3854	0	2699.0	JAOTOJ010000009.1	93.362	1838	100	7	473	2300	65011123	65009298	0.0	0.524547803617571	2
contig_1124	5554	SexualChromosomes_df	contig_1124	0	2697.0	CM077935.1	82.624	3079	508	26	2489	5554	4173129	4176193	0.0	0.5518545192653943	2
contig_7004	4007	SexualChromosomes_df	contig_7004	0	2693.0	JAOTOJ010000009.1	82.001	3228	528	44	1	3194	4284821	4281613	0.0	0.7968555028699775	2
contig_12102	3646	SexualChromosomes_df	contig_12102	0	2686.0	JAOTOJ010000009.1	90.856	2045	127	26	454	2459	7379779	7377756	0.0	0.549917718047175	2
contig_12100	3242	SexualChromosomes_df	contig_12100	0	2684.0	OZ203522.1	87.003	2439	248	37	852	3242	9072940	9075357	0.0	0.7371992597162246	2
contig_10183	5694	SexualChromosomes_df	contig_10183	0	2662.0	CM077935.1	76.44	5488	957	254	332	5694	30281032	30286308	0.0	0.9416930101861609	2
contig_8106	3194	SexualChromosomes_df	contig_8106	0	2641.0	OZ077565.1	95.681	1644	69	2	796	2437	44802596	44804239	0.0	0.5137758296806513	2
contig_8293	3262	SexualChromosomes_df	contig_8293	0	2603.0	CM077935.1	81.273	3284	556	43	6	3255	4031327	4034585	0.0	0.9960147148988351	2
contig_6699	4030	SexualChromosomes_df	contig_6699	0	2538.0	JAOTOJ010000009.1	87.029	2336	198	52	1726	4009	28143228	28145510	0.0	0.5665012406947891	2
contig_15929	4240	SexualChromosomes_df	contig_15929	0	2519.0	OZ203522.1	82.55	2894	475	29	263	3141	1725013	1722135	0.0	0.6787735849056604	2
contig_10336	3580	SexualChromosomes_df	contig_10336	0	2516.0	OZ187408.1	89.653	2020	148	20	20	1998	61915039	61917038	0.0	0.5525139664804469	2
contig_11818	3654	SexualChromosomes_df	contig_11818	0	2512.0	JAOTOJ010000009.1	89.125	2069	158	29	1552	3605	51482197	51480181	0.0	0.5618500273672687	2
contig_3230	4247	SexualChromosomes_df	contig_3230	0	2497.0	JAOTOJ010000009.1	85.297	2462	315	38	1805	4235	36137443	36139888	0.0	0.5721685895926536	2
contig_14289	4429	SexualChromosomes_df	contig_14289	0	2486.0	OZ203522.1	81.057	3199	536	59	1239	4410	1722129	1725284	0.0	0.7159629713253556	2
contig_11453	5700	SexualChromosomes_df	contig_11453	0	2484.0	OZ203522.1	81.031	3200	539	57	2443	5618	1722129	1725284	0.0	0.5570175438596491	2
contig_16908	5999	SexualChromosomes_df	contig_16908	0	2484.0	OZ203522.1	81.024	3204	539	56	574	3754	1722129	1725286	0.0	0.5300883480580096	2
contig_15329	4489	SexualChromosomes_df	contig_15329	0	2477.0	OZ203522.1	81.0	3200	538	59	6	3178	1725285	1722129	0.0	0.7066161728670083	2
contig_6751	6072	SexualChromosomes_df	contig_6751	0	2466.0	OZ203522.1	80.924	3203	541	59	2504	5681	1722129	1725286	0.0	0.5232213438735178	2
contig_11851	4297	SexualChromosomes_df	contig_11851	0	2462.0	OZ203522.1	80.918	3202	540	60	12	3187	1725285	1722129	0.0	0.7388875959972073	2
contig_8774	6275	SexualChromosomes_df	contig_8774	0	2460.0	OZ203522.1	80.961	3183	540	55	2	3161	1725268	1722129	0.0	0.5034262948207171	2
contig_14460	4366	SexualChromosomes_df	contig_14460	0	2453.0	OZ203522.1	81.715	2986	506	38	164	3129	1725094	1722129	0.0	0.679111314704535	2
contig_14288	4709	SexualChromosomes_df	contig_14288	0	2453.0	OZ203522.1	81.715	2986	506	38	164	3129	1725094	1722129	0.0	0.6296453599490338	2
contig_16569	4212	SexualChromosomes_df	contig_16569	0	2446.0	JAOTOJ010000009.1	82.098	2994	412	64	3	2917	50947098	50944150	0.0	0.6918328584995251	2
contig_12843	3221	SexualChromosomes_df	contig_12843	0	2409.0	OZ187408.1	88.535	2041	165	40	1	1996	61917034	61915018	0.0	0.6193728655696988	2
contig_15668	3204	SexualChromosomes_df	contig_15668	0	2375.0	OZ211061.1	93.201	1618	106	4	1167	2782	5102980	5104595	0.0	0.5040574282147315	2
contig_18525	9202	SexualChromosomes_df	contig_18525	0	2370.0	JAOTOJ010000009.1	73.527	7691	1436	475	250	7692	30856993	30864331	0.0	0.8087372310367311	2
contig_8021	5326	SexualChromosomes_df	contig_8021	0	2348.0	JAOTOJ010000009.1	80.473	3170	535	57	875	3981	4257612	4260760	0.0	0.5831768681937665	2
contig_11393	4251	SexualChromosomes_df	contig_11393	0	2342.0	OZ203522.1	81.279	2970	488	57	1306	4251	1725286	1722361	0.0	0.69277816984239	2
contig_17734	5453	SexualChromosomes_df	contig_17734	0	2340.0	JAOTOJ010000009.1	75.465	5323	1031	192	263	5417	30460885	30455670	0.0	0.9451677975426371	2
contig_11635	3613	SexualChromosomes_df	contig_11635	0	2329.0	CM077935.1	88.71	1922	197	11	1700	3612	45349558	45347648	0.0	0.5292001107113202	2
contig_12986	3037	SexualChromosomes_df	contig_12986	0	2318.0	OZ211061.1	90.474	1774	146	10	1263	3015	5104960	5103189	0.0	0.5768850839644386	2
contig_18201	4682	SexualChromosomes_df	contig_18201	0	2313.0	OX365972.1	84.453	2412	305	26	1294	3649	38340725	38338328	0.0	0.5029901751388296	2
contig_16053	3228	SexualChromosomes_df	contig_16053	0	2307.0	OZ187408.1	90.436	1767	147	10	1	1747	61916787	61915023	0.0	0.5408921933085502	2
contig_2792	4185	SexualChromosomes_df	contig_2792	0	2257.0	JAOTOJ010000009.1	86.224	2156	211	65	2079	4185	21423520	21421402	0.0	0.5032258064516129	2
contig_13169	4230	SexualChromosomes_df	contig_13169	0	2237.0	JAOTOJ010000009.1	85.754	2162	255	35	693	2820	26306537	26304395	0.0	0.5028368794326241	2
contig_9340	14774	SexualChromosomes_df	contig_9340	0	2226.0	OZ203522.1	71.086	13011	2722	861	822	13353	11745447	11757896	0.0	0.848179233789089	2
contig_18337	3102	SexualChromosomes_df	contig_18337	0	2217.0	JAOTOJ010000009.1	87.532	1965	185	29	625	2549	24766639	24768583	0.0	0.6202450032237267	2
contig_6919	8541	SexualChromosomes_df	contig_6919	0	2211.0	JAOTOJ010000009.1	76.146	4779	816	230	3723	8380	33827689	33832264	0.0	0.5452523123756	2
contig_10007	3128	SexualChromosomes_df	contig_10007	0	2207.0	OZ211061.1	89.659	1760	145	24	197	1935	11710329	11712072	0.0	0.5556265984654731	2
contig_6552	4867	SexualChromosomes_df	contig_6552	0	2193.0	CM077935.1	82.963	2518	342	45	1107	3561	44923884	44921391	0.0	0.5042120402712142	2
contig_14832	4361	SexualChromosomes_df	contig_14832	0	2183.0	OZ203522.1	80.334	2990	500	72	1356	4314	1722353	1725285	0.0	0.6782847970648934	2
contig_12552	4434	SexualChromosomes_df	contig_12552	0	2167.0	CM077935.1	76.193	4612	808	201	2	4434	30358635	30363135	0.0	0.9995489400090212	2
contig_17033	5753	SexualChromosomes_df	contig_17033	0	2161.0	JAOTOJ010000009.1	77.112	4072	720	166	68	4033	30614474	30618439	0.0	0.6892056318442552	2
contig_9722	4007	SexualChromosomes_df	contig_9722	0	2148.0	OZ203522.1	80.701	2855	474	63	14	2839	1722480	1725286	0.0	0.7050162216121787	2
contig_18450	3367	SexualChromosomes_df	contig_18450	0	2109.0	JAOTOJ010000009.1	78.111	3399	694	45	1	3367	4176889	4173509	0.0	0.9997029997029997	2
contig_10750	4477	SexualChromosomes_df	contig_10750	0	2104.0	CM077935.1	75.925	4540	850	196	1	4461	30448180	30443805	0.0	0.9962028143846325	2
contig_14972	3551	SexualChromosomes_df	contig_14972	0	2093.0	OX365972.1	87.797	1811	192	16	20	1808	1172643	1174446	0.0	0.5035201351731906	2
contig_7232	3331	SexualChromosomes_df	contig_7232	0	2069.0	CM077935.1	78.074	3334	689	37	18	3331	4072982	4069671	0.0	0.9945962173521465	2
contig_6206	3245	SexualChromosomes_df	contig_6206	0	1993.0	CM077935.1	88.814	1636	167	9	860	2486	36156803	36158431	0.0	0.5010785824345146	2
contig_10037	5268	SexualChromosomes_df	contig_10037	0	1949.0	JAOTOJ010000009.1	77.069	3685	655	147	1647	5268	30285730	30282173	0.0	0.6873576309794989	2
contig_13226	4720	SexualChromosomes_df	contig_13226	0	1908.0	OZ203522.1	81.417	2400	389	46	2340	4720	1725284	1722923	0.0	0.5042372881355932	2
contig_9339	13188	SexualChromosomes_df	contig_9339	0	1906.0	CM077935.1	71.916	8642	1770	524	4627	12888	34972910	34981274	0.0	0.6264027904155293	2
