contig_name	size_bp	bin	qseqid	staxids	bitscore	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	coverage	priority
contig_17610	8822	SexualChromosomes_df	contig_17610	0	3181.0	CM077935.1	74.128	9006	1742	453	1	8673	30634776	30643526	0.0	0.9829970528224893	2
contig_1277	3817	SexualChromosomes_df	contig_1277	0	3140.0	JAOTOJ010000009.1	81.629	3854	648	44	4	3816	4288373	4284539	0.0	0.9986900707361802	2
contig_4149	4397	SexualChromosomes_df	contig_4149	0	3105.0	JAOTOJ010000009.1	79.533	4412	859	41	6	4394	4173836	4178226	0.0	0.9979531498749147	2
contig_7002	8328	SexualChromosomes_df	contig_7002	0	3090.0	JAOTOJ010000009.1	73.67	8405	2028	140	22	8293	3764143	3755791	0.0	0.9931556195965417	2
contig_15066	3934	SexualChromosomes_df	contig_15066	0	3085.0	CM077935.1	81.005	3959	686	44	6	3921	4177484	4173549	0.0	0.9951703101169294	2
contig_9755	4308	SexualChromosomes_df	contig_9755	0	3059.0	JAOTOJ010000009.1	80.486	4325	571	181	1	4192	41895568	41891384	0.0	0.9728412256267409	2
contig_15067	3768	SexualChromosomes_df	contig_15067	0	3027.0	JAOTOJ010000009.1	81.337	3815	633	59	2	3765	3989209	3985423	0.0	0.9986730360934183	2
contig_10205	7375	SexualChromosomes_df	contig_10205	0	3027.0	CM077935.1	75.266	7419	1286	401	2	7335	30451695	30444741	0.0	0.9943050847457627	2
contig_10260	4122	SexualChromosomes_df	contig_10260	0	2876.0	JAOTOJ010000009.1	79.543	4204	727	102	1	4122	4108631	4104479	0.0	0.999757399320718	2
contig_1611	4223	SexualChromosomes_df	contig_1611	0	2791.0	JAOTOJ010000009.1	79.171	4220	735	74	1	4192	3982672	3986775	0.0	0.9924224484963297	2
contig_5176	3900	SexualChromosomes_df	contig_5176	0	2752.0	CM077935.1	79.637	3963	703	70	6	3900	3718922	3714996	0.0	0.9984615384615385	2
contig_12547	4609	SexualChromosomes_df	contig_12547	0	2750.0	OZ077565.1	78.793	4409	706	181	36	4357	62711337	62707071	0.0	0.9375135604252549	2
contig_10183	5694	SexualChromosomes_df	contig_10183	0	2662.0	JAOTOJ010000009.1	76.44	5488	957	254	332	5694	30281032	30286308	0.0	0.9416930101861609	2
contig_8293	3262	SexualChromosomes_df	contig_8293	0	2603.0	JAOTOJ010000009.1	81.273	3284	556	43	6	3255	4031327	4034585	0.0	0.9960147148988351	2
contig_17734	5453	SexualChromosomes_df	contig_17734	0	2340.0	CM077935.1	75.465	5323	1031	192	263	5417	30460885	30455670	0.0	0.9451677975426371	2
contig_16708	3223	SexualChromosomes_df	contig_16708	0	2338.0	OZ203522.1	81.043	2991	519	46	100	3067	1722129	1725094	0.0	0.9205708966801117	2
contig_12552	4434	SexualChromosomes_df	contig_12552	0	2167.0	JAOTOJ010000009.1	76.193	4612	808	201	2	4434	30358635	30363135	0.0	0.9995489400090212	2
contig_18450	3367	SexualChromosomes_df	contig_18450	0	2109.0	CM077935.1	78.111	3399	694	45	1	3367	4176889	4173509	0.0	0.9997029997029997	2
contig_10750	4477	SexualChromosomes_df	contig_10750	0	2104.0	CM077935.1	75.925	4540	850	196	1	4461	30448180	30443805	0.0	0.9962028143846325	2
contig_17985	11159	SexualChromosomes_df	contig_17985	0	2073.0	CM101943.1	71.308	11463	2342	708	118	11159	24407260	24396324	0.0	0.989425575768438	2
contig_7232	3331	SexualChromosomes_df	contig_7232	0	2069.0	CM077935.1	78.074	3334	689	37	18	3331	4072982	4069671	0.0	0.9945962173521465	2
contig_18688	3054	SexualChromosomes_df	contig_18688	0	1954.0	OZ184078.1	79.669	2779	514	43	267	3024	26289684	26286936	0.0	0.9027504911591355	2
contig_12747	3063	SexualChromosomes_df	contig_12747	0	1954.0	OZ203522.1	79.651	2811	498	52	8	2784	1722516	1725286	0.0	0.9063010120796605	2
contig_4639	3055	SexualChromosomes_df	contig_4639	0	1844.0	JAOTOJ010000009.1	78.739	2855	536	60	177	3004	14667342	14670152	0.0	0.9253682487725041	2
contig_17686	3011	SexualChromosomes_df	contig_17686	0	1672.0	CM077935.1	77.93	2782	545	59	1	2756	14670152	14667414	0.0	0.9149784124875456	2
contig_9378	3357	SexualChromosomes_df	contig_9378	0	1666.0	CM077935.1	76.511	3359	609	145	1	3300	30652560	30655797	0.0	0.9827226690497468	2
contig_17735	8756	SexualChromosomes_df	contig_17735	0	1378.0	OX365972.1	70.776	9126	1910	607	4	8755	20472009	20463267	0.0	0.9994289629968022	2
contig_13131	3146	SexualChromosomes_df	contig_13131	0	1214.0	OZ184078.1	74.678	2950	644	79	234	3144	15116029	15118914	0.0	0.9249841068022886	2
contig_10493	3005	SexualChromosomes_df	contig_10493	0	948.0	CM101943.1	73.564	3030	574	170	34	3003	24398759	24395897	0.0	0.9880199667221298	2
